model,quality,path,name,nrows,ncols,nnz,mean_nnz_per_row,std_nnz_per_row,mean_nnz_per_col,std_nnz_per_col,sparsity
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_decoder_layer_2_encdec_attention_multihead_attention_v.smtx,transformer/l0_regularization/0.6/body_decoder_layer_2_encdec_attention_multihead_attention_v,512,512,100708.0,196.6953125,17.3876094818,196.6953125,14.6146097183,0.615829467773
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_decoder_layer_0_self_attention_multihead_attention_k.smtx,transformer/l0_regularization/0.6/body_decoder_layer_0_self_attention_multihead_attention_k,512,512,123005.0,240.244140625,59.7908554077,240.244140625,38.3247947693,0.530773162842
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_decoder_layer_3_self_attention_multihead_attention_v.smtx,transformer/l0_regularization/0.6/body_decoder_layer_3_self_attention_multihead_attention_v,512,512,132027.0,257.865234375,15.0750522614,257.865234375,18.9496517181,0.496356964111
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_decoder_layer_2_self_attention_multihead_attention_output_transform.smtx,transformer/l0_regularization/0.6/body_decoder_layer_2_self_attention_multihead_attention_output_transform,512,512,138919.0,271.326171875,13.2819890976,271.326171875,19.6272163391,0.470066070557
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_decoder_layer_3_encdec_attention_multihead_attention_output_transform.smtx,transformer/l0_regularization/0.6/body_decoder_layer_3_encdec_attention_multihead_attention_output_transform,512,512,128003.0,250.005859375,13.628080368,250.005859375,18.9707298279,0.511707305908
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_encoder_layer_2_self_attention_multihead_attention_output_transform.smtx,transformer/l0_regularization/0.6/body_encoder_layer_2_self_attention_multihead_attention_output_transform,512,512,97898.0,191.20703125,19.0284576416,191.20703125,41.1051445007,0.62654876709
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_decoder_layer_1_self_attention_multihead_attention_k.smtx,transformer/l0_regularization/0.6/body_decoder_layer_1_self_attention_multihead_attention_k,512,512,83660.0,163.3984375,54.2549095154,163.3984375,30.1784000397,0.680862426758
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_decoder_layer_1_self_attention_multihead_attention_q.smtx,transformer/l0_regularization/0.6/body_decoder_layer_1_self_attention_multihead_attention_q,512,512,79680.0,155.625,49.0467720032,155.625,24.5649642944,0.696044921875
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_encoder_layer_5_self_attention_multihead_attention_v.smtx,transformer/l0_regularization/0.6/body_encoder_layer_5_self_attention_multihead_attention_v,512,512,85516.0,167.0234375,29.0257701874,167.0234375,17.2310638428,0.673782348633
transformer,26.16,dlmc/transformer/l0_regularization/0.6/symbol_modality_33288_512_shared_weights_0_aux.smtx,transformer/l0_regularization/0.6/symbol_modality_33288_512_shared_weights_0_aux,33288,512,6970877.0,209.411102295,74.0730514526,13614.9941406,1582.10766602,0.590993927523
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_decoder_layer_1_ffn_conv1.smtx,transformer/l0_regularization/0.6/body_decoder_layer_1_ffn_conv1,2048,512,500782.0,244.522460938,22.1540565491,978.08984375,65.4476165771,0.522417068481
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_decoder_layer_5_self_attention_multihead_attention_v.smtx,transformer/l0_regularization/0.6/body_decoder_layer_5_self_attention_multihead_attention_v,512,512,108697.0,212.298828125,13.9646100998,212.298828125,14.5403051376,0.585353851318
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_decoder_layer_0_self_attention_multihead_attention_v.smtx,transformer/l0_regularization/0.6/body_decoder_layer_0_self_attention_multihead_attention_v,512,512,136606.0,266.80859375,35.2027397156,266.80859375,18.2527427673,0.478889465332
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_encoder_layer_4_self_attention_multihead_attention_q.smtx,transformer/l0_regularization/0.6/body_encoder_layer_4_self_attention_multihead_attention_q,512,512,73526.0,143.60546875,27.9198875427,143.60546875,23.0838451385,0.719520568848
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_decoder_layer_0_self_attention_multihead_attention_output_transform.smtx,transformer/l0_regularization/0.6/body_decoder_layer_0_self_attention_multihead_attention_output_transform,512,512,134139.0,261.990234375,19.0132007599,261.990234375,26.6938266754,0.488300323486
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_decoder_layer_0_encdec_attention_multihead_attention_k.smtx,transformer/l0_regularization/0.6/body_decoder_layer_0_encdec_attention_multihead_attention_k,512,512,82388.0,160.9140625,81.8662261963,160.9140625,16.0959148407,0.68571472168
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_encoder_layer_3_ffn_conv1.smtx,transformer/l0_regularization/0.6/body_encoder_layer_3_ffn_conv1,2048,512,395711.0,193.218261719,32.9271011353,772.873046875,105.454940796,0.622620582581
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_decoder_layer_2_ffn_conv2.smtx,transformer/l0_regularization/0.6/body_decoder_layer_2_ffn_conv2,512,2048,431100.0,841.9921875,36.7803840637,210.498046875,24.9523181915,0.588871002197
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_decoder_layer_2_encdec_attention_multihead_attention_k.smtx,transformer/l0_regularization/0.6/body_decoder_layer_2_encdec_attention_multihead_attention_k,512,512,93269.0,182.166015625,28.6033916473,182.166015625,27.1900463104,0.644207000732
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_decoder_layer_2_encdec_attention_multihead_attention_output_transform.smtx,transformer/l0_regularization/0.6/body_decoder_layer_2_encdec_attention_multihead_attention_output_transform,512,512,116477.0,227.494140625,13.9445028305,227.494140625,16.9042549133,0.555675506592
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_decoder_layer_5_encdec_attention_multihead_attention_q.smtx,transformer/l0_regularization/0.6/body_decoder_layer_5_encdec_attention_multihead_attention_q,512,512,110849.0,216.501953125,15.3256320953,216.501953125,23.6373157501,0.577144622803
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_encoder_layer_1_ffn_conv2.smtx,transformer/l0_regularization/0.6/body_encoder_layer_1_ffn_conv2,512,2048,294467.0,575.130859375,60.5780792236,143.782714844,30.7697486877,0.719174385071
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_decoder_layer_1_ffn_conv2.smtx,transformer/l0_regularization/0.6/body_decoder_layer_1_ffn_conv2,512,2048,433174.0,846.04296875,40.4609947205,211.510742188,24.9301338196,0.586893081665
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_decoder_layer_2_self_attention_multihead_attention_k.smtx,transformer/l0_regularization/0.6/body_decoder_layer_2_self_attention_multihead_attention_k,512,512,94610.0,184.78515625,20.6829853058,184.78515625,21.9997501373,0.639091491699
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_decoder_layer_4_encdec_attention_multihead_attention_k.smtx,transformer/l0_regularization/0.6/body_decoder_layer_4_encdec_attention_multihead_attention_k,512,512,99926.0,195.16796875,22.6970367432,195.16796875,25.7212200165,0.618812561035
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_decoder_layer_4_self_attention_multihead_attention_k.smtx,transformer/l0_regularization/0.6/body_decoder_layer_4_self_attention_multihead_attention_k,512,512,99871.0,195.060546875,24.9857444763,195.060546875,20.4882354736,0.619022369385
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_decoder_layer_4_self_attention_multihead_attention_output_transform.smtx,transformer/l0_regularization/0.6/body_decoder_layer_4_self_attention_multihead_attention_output_transform,512,512,139835.0,273.115234375,13.191660881,273.115234375,28.6744327545,0.466571807861
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_encoder_layer_2_self_attention_multihead_attention_k.smtx,transformer/l0_regularization/0.6/body_encoder_layer_2_self_attention_multihead_attention_k,512,512,68275.0,133.349609375,36.9424285889,133.349609375,29.8892612457,0.739551544189
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_decoder_layer_4_self_attention_multihead_attention_v.smtx,transformer/l0_regularization/0.6/body_decoder_layer_4_self_attention_multihead_attention_v,512,512,135476.0,264.6015625,24.9443416595,264.6015625,16.9776210785,0.483200073242
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_encoder_layer_1_self_attention_multihead_attention_v.smtx,transformer/l0_regularization/0.6/body_encoder_layer_1_self_attention_multihead_attention_v,512,512,88225.0,172.314453125,61.8833694458,172.314453125,20.8455257416,0.66344833374
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_encoder_layer_4_self_attention_multihead_attention_v.smtx,transformer/l0_regularization/0.6/body_encoder_layer_4_self_attention_multihead_attention_v,512,512,87577.0,171.048828125,37.0544281006,171.048828125,16.3734378815,0.665920257568
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_decoder_layer_4_ffn_conv1.smtx,transformer/l0_regularization/0.6/body_decoder_layer_4_ffn_conv1,2048,512,560299.0,273.583496094,17.6802616119,1094.33398438,45.028503418,0.465657234192
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_encoder_layer_0_ffn_conv2.smtx,transformer/l0_regularization/0.6/body_encoder_layer_0_ffn_conv2,512,2048,331624.0,647.703125,64.6165466309,161.92578125,35.1926116943,0.683738708496
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_decoder_layer_1_encdec_attention_multihead_attention_v.smtx,transformer/l0_regularization/0.6/body_decoder_layer_1_encdec_attention_multihead_attention_v,512,512,103331.0,201.818359375,44.6291122437,201.818359375,15.0414857864,0.605823516846
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_encoder_layer_3_self_attention_multihead_attention_q.smtx,transformer/l0_regularization/0.6/body_encoder_layer_3_self_attention_multihead_attention_q,512,512,69597.0,135.931640625,33.4480857849,135.931640625,26.4302082062,0.734508514404
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_decoder_layer_1_encdec_attention_multihead_attention_k.smtx,transformer/l0_regularization/0.6/body_decoder_layer_1_encdec_attention_multihead_attention_k,512,512,108827.0,212.552734375,55.9664802551,212.552734375,21.1892776489,0.584857940674
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_decoder_layer_0_encdec_attention_multihead_attention_q.smtx,transformer/l0_regularization/0.6/body_decoder_layer_0_encdec_attention_multihead_attention_q,512,512,95047.0,185.638671875,76.2986831665,185.638671875,16.0186748505,0.637424468994
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_decoder_layer_5_self_attention_multihead_attention_k.smtx,transformer/l0_regularization/0.6/body_decoder_layer_5_self_attention_multihead_attention_k,512,512,72786.0,142.16015625,18.9887332916,142.16015625,19.8277187347,0.722343444824
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_decoder_layer_0_ffn_conv2.smtx,transformer/l0_regularization/0.6/body_decoder_layer_0_ffn_conv2,512,2048,479025.0,935.595703125,39.8796844482,233.898925781,18.5243206024,0.543166160583
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_encoder_layer_0_ffn_conv1.smtx,transformer/l0_regularization/0.6/body_encoder_layer_0_ffn_conv1,2048,512,418763.0,204.474121094,34.3029975891,817.896484375,90.93334198,0.600636482239
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_encoder_layer_0_self_attention_multihead_attention_k.smtx,transformer/l0_regularization/0.6/body_encoder_layer_0_self_attention_multihead_attention_k,512,512,104724.0,204.5390625,34.9938964844,204.5390625,27.2614383698,0.600509643555
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_encoder_layer_1_self_attention_multihead_attention_output_transform.smtx,transformer/l0_regularization/0.6/body_encoder_layer_1_self_attention_multihead_attention_output_transform,512,512,108226.0,211.37890625,16.3869514465,211.37890625,59.8633918762,0.58715057373
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_encoder_layer_0_self_attention_multihead_attention_v.smtx,transformer/l0_regularization/0.6/body_encoder_layer_0_self_attention_multihead_attention_v,512,512,114837.0,224.291015625,20.6302852631,224.291015625,19.7107810974,0.561931610107
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_encoder_layer_4_ffn_conv2.smtx,transformer/l0_regularization/0.6/body_encoder_layer_4_ffn_conv2,512,2048,286061.0,558.712890625,56.1568450928,139.678222656,34.8432121277,0.727190971375
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_encoder_layer_4_self_attention_multihead_attention_k.smtx,transformer/l0_regularization/0.6/body_encoder_layer_4_self_attention_multihead_attention_k,512,512,74946.0,146.37890625,27.5723648071,146.37890625,23.8693752289,0.71410369873
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_decoder_layer_2_self_attention_multihead_attention_v.smtx,transformer/l0_regularization/0.6/body_decoder_layer_2_self_attention_multihead_attention_v,512,512,129913.0,253.736328125,16.4586009979,253.736328125,20.3506088257,0.504421234131
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_encoder_layer_5_ffn_conv1.smtx,transformer/l0_regularization/0.6/body_encoder_layer_5_ffn_conv1,2048,512,372892.0,182.076171875,37.2423973083,728.3046875,75.9878234863,0.644382476807
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_decoder_layer_0_self_attention_multihead_attention_q.smtx,transformer/l0_regularization/0.6/body_decoder_layer_0_self_attention_multihead_attention_q,512,512,117970.0,230.41015625,48.6268920898,230.41015625,37.4166717529,0.549980163574
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_decoder_layer_0_encdec_attention_multihead_attention_output_transform.smtx,transformer/l0_regularization/0.6/body_decoder_layer_0_encdec_attention_multihead_attention_output_transform,512,512,95040.0,185.625,20.2728462219,185.625,50.8320617676,0.637451171875
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_decoder_layer_3_encdec_attention_multihead_attention_q.smtx,transformer/l0_regularization/0.6/body_decoder_layer_3_encdec_attention_multihead_attention_q,512,512,97528.0,190.484375,23.0668125153,190.484375,19.981918335,0.627960205078
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_decoder_layer_5_ffn_conv1.smtx,transformer/l0_regularization/0.6/body_decoder_layer_5_ffn_conv1,2048,512,584554.0,285.426757812,17.4574127197,1141.70703125,46.0313682556,0.442525863647
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_encoder_layer_2_ffn_conv1.smtx,transformer/l0_regularization/0.6/body_encoder_layer_2_ffn_conv1,2048,512,390912.0,190.875,31.9576435089,763.5,128.263946533,0.627197265625
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_decoder_layer_5_encdec_attention_multihead_attention_v.smtx,transformer/l0_regularization/0.6/body_decoder_layer_5_encdec_attention_multihead_attention_v,512,512,140232.0,273.890625,13.2113142014,273.890625,36.3628578186,0.465057373047
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_encoder_layer_3_ffn_conv2.smtx,transformer/l0_regularization/0.6/body_encoder_layer_3_ffn_conv2,512,2048,291221.0,568.791015625,61.9977378845,142.197753906,32.1634407043,0.722270011902
transformer,26.16,dlmc/transformer/l0_regularization/0.6/body_decoder_layer_3_encdec_attention_multihead_attention_k.smtx,transformer/l0_regularization/0.6/body_decoder_layer_3_encdec_attention_multihead_attention_k,512,512,91737.0,179.173828125,24.1890964508,179.173828125,26.5929794312,0.650051116943
